question_id,title,link,score,creation_date,tags,question_body,accepted_answer_body
11867871,Realtime receiving of UDP packets with QNX RTOS,https://stackoverflow.com/questions/11867871/realtime-receiving-of-udp-packets-with-qnx-rtos,8,1344439350,"c++, udp, real-time, interrupt, qnx","<p>I have a source which sends UDP packets at a rate of 819.2 Hz (~1.2ms) to my QNX Neutrino machine. I want to receive and process those messages with as little delay and jitter as possible.</p>

<p>My first code was basically:</p>

<pre><code>SetupUDPSocket(); 
while (true) {
    recv(socket, buffer, BufferSize, MSG_WAITALL); // blocks until whole packet is received
    processPacket(buffer);
}
</code></pre>

<p>The problem is that recv() only checks at each timer tick of the system if there is a new packet available. The timer tick is usually 1ms. So, if I use this I will get a huge jitter, because I process a packet every 1ms or every 2ms. I could reset the size of the timer ticks, but that would affect the whole system (and other timers of other processes, etc). And I still would have a jitter, because I certainly would never exactly match the 819.2 Hz.</p>

<p>So, I tried to use the interrupt line of the network card (5). But it seems as there are also other things which causes the interrupt to rise. I used to following code:</p>

<pre><code>ThreadCtl(_NTO_TCTL_IO, 0);
SIGEV_INTR_INIT(&amp;event);
iID = InterruptAttachEvent(IRQ5, &amp;event, _NTO_INTR_FLAGS_TRK_MSK);

while(true) {
    if (InterruptWait(0, NULL) == -1) {
        std::cerr &lt;&lt; ""errno: "" &lt;&lt; errno &lt;&lt; std::endl;
    }

    length = recv(socket, buffer, bufferSize, 0); // non-blocking this time

    LogTimeAndLength(); 

    InterruptUnmask(IRQ5, iID;
} 
</code></pre>

<p>This results in a single succesful read in the beginning, followed by reads with 0 byte length after 0 time passing. It seems, that after do the InterruptUnmask(), the InterruptWait() does not wait at all, so there must already be a new interrupt (or the same?!).</p>

<p>Is it possible to do something like that with the interrupt line of the network card? Are there any other possibilties to receive the packets at a rate of 819.2 Hz?</p>

<p>Some information about the network card:
'pci -vvv' outputs:</p>

<pre><code>Class          = Network (Ethernet)
Vendor ID      = 8086h, Intel Corporation 
Device ID      = 107ch,  82541PI Gigabit Ethernet Controller
PCI index      = 0h
Class Codes    = 020000h
Revision ID    = 5h
Bus number     = 4
Device number  = 15
Function num   = 0
Status Reg     = 230h
Command Reg    = 17h
I/O space access enabled
Memory space access enabled
Bus Master enabled
Special Cycle operations ignored
Memory Write and Invalidate enabled
Palette Snooping disabled
Parity Error Response disabled
Data/Address stepping disabled
SERR# driver disabled
Fast back-to-back transactions to different agents disabled
Header type    = 0h Single-function
BIST           = 0h Build-in-self-test not supported
Latency Timer  = 40h
Cache Line Size= 8h un-cacheable
PCI Mem Address = febc0000h 32bit length 131072 enabled
PCI Mem Address = feba0000h 32bit length 131072 enabled
PCI IO Address  = ec00h length 64 enabled
Subsystem Vendor ID = 8086h
Subsystem ID        = 1376h
PCI Expansion ROM = feb80000h length 131072 disabled
Max Lat        = 0ns
Min Gnt        = 255ns
PCI Int Pin    = INT A
Interrupt line = 5
CPU Interrupt  = 5h
Capabilities Pointer = dch
Capability ID        = 1h - Power Management
Capabilities         = c822h - 28002000h
Capability ID        = 7h - PCI-X
Capabilities         = 2h - 400000h
Device Dependent Registers:
0x040:  0000 0000 0000 0000   0000 0000 0000 0000 
...
0x0d0:  0000 0000 0000 0000   0000 0000 01e4 22c8 
0x0e0:  0020 0028 0700 0200   0000 4000 0000 0000 
0x0f0:  0500 8000 0000 0000   0000 0000 0000 0000 
</code></pre>

<p>and 'nicinfo' outputs:</p>

<pre><code>wm1: 
    INTEL 82544 Gigabit (Copper) Ethernet Controller

    Physical Node ID ........................... 000E0C C5F6DD
    Current Physical Node ID ................... 000E0C C5F6DD
    Current Operation Rate ..................... 100.00 Mb/s full-duplex
    Active Interface Type ...................... MII
    Active PHY address ....................... 0
    Maximum Transmittable data Unit ............ 1500
    Maximum Receivable data Unit ............... 0
    Hardware Interrupt ......................... 0x5
    Memory Aperture ............................ 0xfebc0000 - 0xfebdffff
    Promiscuous Mode ........................... Off
    Multicast Support .......................... Enabled
</code></pre>

<p>Thanks for reading!</p>
",
15372113,BB10 how to generate config.pri file,https://stackoverflow.com/questions/15372113/bb10-how-to-generate-config-pri-file,3,1363122391,"eclipse, blackberry-10, qnx","<p>Is there a script or a tool to generate the config.pri file for a BB10 project? Momentics IDE does it for you automatically whenever a project is refreshed or the directory is changed. Unfortunately, I am deploying and compiling via command line tools (it is an automated script which runs tests).</p>

<p>Without the config.pri file, I can't 'make'. An easy solution would be to track the file on github along with the source code for the project, but since the file has a timestamp on it, it causes many annoying merge conflicts. </p>

<p>Any ideas? I rather not write the script myself to parse through all the directories and accumulate header and source files myself. Since Momentics IDE does it, there must be a script that it calls or uses. Momentics is based off of Eclipse, is there any way to see what commands the IDE is calling?</p>
",
14918783,What is the QNX kernel binary name,https://stackoverflow.com/questions/14918783/what-is-the-qnx-kernel-binary-name,0,1361084725,"kernel, qnx, qnx-neutrino","<p>I'm working on a project where underlying Kernel is from QNX and all the Kernel sources are coming as binary ,for example CAM layer for block drivers is present as libcam.a but could not find the exact kernel binary which should be there in whole source tree of project.</p>

<p>Can anybody tell me what is the way to find it out??  </p>
","<p>The running kernel is going to be the process with PID of 1. Use <code>ps -e</code> to see it.</p>

<p>In my case, it's <code>procnto</code>. If you are running the instrumented kernel (for debugging) it's <code>procnto-instr</code>. </p>

<pre><code> ps -e
       PID TTY          TIME CMD
         1 ?        12:25:42 procnto
      4098 ?        00:00:00 pci-bios
      4099 ?        03:40:47 io-usb
      4100 ?        00:00:00 io-hid
      4101 ?        00:00:00 devc-con-hid
      4102 ?        00:58:14 devb-eide
     20487 ?        00:00:00 /sbin/tinit
     20488 ?        00:00:00 slogger
     24585 ?        00:00:25 pipe
     28682 ?        00:10:22 mqueue
</code></pre>

<p>Depending on how you make your IFS file, you could have a .build file that includes something like the following:</p>

<pre><code>#
# The build file for QNX Neutrino booting on a PC
#
[linker=""ntox86-ld -T$QNX_TARGET/x86/lib/nto.link %(h!=0, -Ttext 0x%t%)%(d!=0, -Tdata 0x%d%) -o%o %i %[M -L%^i -uinit_%n -lmod_%n%]""]
[virtual=x86,bios +compress] boot = {
    startup-bios

    # PATH is the *safe* path for executables (confstr(_CS_PATH...))
    # LD_LIBRARY_PATH is the *safe* path for libraries (confstr(_CS_LIBPATH))
    #    i.e. This is the path searched for libs in setuid/setgid executables.
    PATH=/proc/boot:/bin:/usr/bin:/opt/bin LD_LIBRARY_PATH=/proc/boot:/lib:/usr/lib:/lib/dll:/opt/lib procnto
</code></pre>

<p>}
   ...</p>

<p>That last <code>procnto</code> is what tells the bootloader which kernel to use. Look at <a href=""http://www.qnx.com/developers/docs/6.4.1/neutrino/utilities/m/mkifs.html"" rel=""nofollow"">mkifs</a> for more information.</p>
"
1402933,Python on an Real-Time Operation System (RTOS),https://stackoverflow.com/questions/1402933/python-on-an-real-time-operation-system-rtos,18,1252545143,"python, rtos, python-stackless, qnx","<p>I am planning to implement a small-scale data acquisition system on an RTOS platform. (Either on a QNX or an RT-Linux system.)</p>

<p>As far as I know, these jobs are performed using C / C++ to get the most out of the system. However I am curious to know and want to learn some experienced people's opinions before I blindly jump into the coding action whether it would be feasible and wiser to write everything in Python (from low-level instrument interfacing through a shiny graphical user interface). If not, mixing with timing-critical parts of the design with ""C"", or writing everything in C and not even putting a line of Python code.</p>

<p>Or at least wrapping the C code using Python to provide an easier access to the system. </p>

<p>Which way would you advise me to work on? I would be glad if you point some similar design cases and further readings as well.</p>

<p>Thank you</p>

<p><strong>NOTE1:</strong> The reason of emphasizing on QNX is due to we already have a QNX 4.25 based data acquisition system (<a href=""http://www.scieng.com/produtcs/m300.htm"" rel=""noreferrer"">M300</a>) for our atmospheric measurement experiments. This is a proprietary system and we can't access the internals of it. Looking further on QNX might be advantageous to us since 6.4 has a free academic licensing option, comes with Python 2.5, and a recent GCC version. I have never tested a RT-Linux system, don't know how comparable it to QNX in terms of stability and efficiency, but I know that all the members of Python habitat and non-Python tools (like Google Earth) that the new system could be developed on works most of the time out-of-the-box.</p>
","<p>I can't speak for <em>every</em> data acquisition setup out there, but <em>most</em> of them spend most of their ""real-time operations"" <em>waiting</em> for data to come in -- at least the ones I've worked on.</p>

<p>Then when the data <em>does</em> come in, you need to immediately record the event or respond to it, and then it's back to the waiting game.  That's typically the most time-critical part of a data acquisition system.  For that reason, I would <em>generally</em> say stick with C for the I/O parts of the data acquisition, but there aren't any particularly compelling reasons not to use Python on the non-time-critical portions.</p>

<p>If you have fairly loose requirements -- only needs millisecond precision, perhaps -- that adds some more weight to doing everything in Python.  As far as development time goes, if you're already comfortable with Python, you would probably have a finished product significantly sooner if you were to do everything in Python and refactor only as bottlenecks appear.  Doing the bulk of your work in Python will also make it easier to thoroughly test your code, and as a general rule of thumb, there will be fewer lines of code and thus less room for bugs.</p>

<p>If you need to specifically multi-<em>task</em> (not multi-<em>thread</em>), <a href=""http://www.stackless.com/"" rel=""noreferrer"">Stackless Python</a> might be beneficial as well.  It's <em>like</em> multi-threading, but the threads (or tasklets, in Stackless lingo) are not OS-level threads, but Python/application-level, so the overhead of switching between tasklets is <em>significantly</em> reduced.  You can configure Stackless to multitask cooperatively or preemptively.  The biggest downside is that blocking IO will generally block your entire set of tasklets.  Anyway, considering that QNX is already a real-time system, it's hard to speculate whether Stackless would be worth using.</p>

<p>My vote would be to take the as-much-Python-as-possible route -- I see it as low cost and high benefit.  If and when you do need to rewrite in C, you'll already have working code to start from. </p>
"
11190815,Is QNX&#174; Momentics IDE for BlackBerry&#174; 10 Native SDK Version: 10.0.4 providing Drag and drop functionality in Blackberry 10 native SDK development?,https://stackoverflow.com/questions/11190815/is-qnx-momentics-ide-for-blackberry-10-native-sdk-version-10-0-4-providing-dr,1,1340632980,"qnx, blackberry-10","<p>I have a good experience with BlackBerry Java Development Environment. I need to know about QNX based IDE for development of Blackberry 10. I successfully installed and ran a small example.</p>

<p>But here I am not finding any drag and drop IDE. I expected that it contain that type of editor, but unfortunately I am not able to find this feature. I am using following IDE: </p>

<p>QNX® Momentics IDE for BlackBerry® 10 Native SDK</p>

<p>Version: 10.0.4</p>

<p>Also the IDE is not showing all hints. How to get Hints? </p>

<p>Is it required manually include header files?</p>

<p>Please help me where can I find this feature in this IDE?</p>
","<p>Hi i got following answer from Blackberry adviser </p>

<p><a href=""http://supportforums.blackberry.com/t5/Cascades-Development/Visual-Drag-and-Drop-Editor-for-Cascades/m-p/1759935#M300"" rel=""nofollow"">http://supportforums.blackberry.com/t5/Cascades-Development/Visual-Drag-and-Drop-Editor-for-Cascades/m-p/1759935#M300</a>    </p>

<p>This is currently not available. Please consult the BB NDK documentation for information and updates:</p>

<p><a href=""https://developer.blackberry.com/native/"" rel=""nofollow"">https://developer.blackberry.com/native/</a></p>

<p><a href=""https://developer.blackberry.com/cascades/"" rel=""nofollow"">https://developer.blackberry.com/cascades/</a></p>

<p>Thanks!</p>
"
13849763,Getting an error when trying to create a new project in the QNX Momentics IDE (an Eclipse IDE),https://stackoverflow.com/questions/13849763/getting-an-error-when-trying-to-create-a-new-project-in-the-qnx-momentics-ide-a,2,1355351067,"eclipse, ide, qnx, blackberry-cascades","<p>I'm attempting to create a new Blackberry Cascades C++ Project in the QNX Momentics IDE, and I was previously able to do this, but now when I attempt to do that, I get an error message dialog box up that says, ""com.qnx.tools.bbt.appdescriptor.Configuration.getId()java/lang/String""</p>

<p>I closed everything on my computer, and restarted it, and tried again, but I still get that error.</p>

<p>I was able to create new projects before.</p>

<p>This started happening after I tried to rename a project, but a got another error popup that said, ""Resource 'MyProject' is out of sync with file system"", and I restarted the QNX Momentics IDE, so I don't know if that has anything to do with it.</p>

<p>I even tried creating a new Blackberry Cascades project in a workspace where I already created a lot of other Blackberry Cascades projects, and I got the same error.  What's going on with this?  How can I fix this?  Will I need to reinstall QNX Momentics IDE?  Or is there another way?</p>
",
14159630,How can i force a specific thread sequence on QNX?,https://stackoverflow.com/questions/14159630/how-can-i-force-a-specific-thread-sequence-on-qnx,1,1357311951,"c++, multithreading, semaphore, qnx","<p>I have 3 threads: A, B and C and want to schedule the sequence A,B,B,C,C,C,B,B,A in C++ on the QNX real time operating system.
My approach is to use semaphores and save the last executed thread (because B->C and B->A):</p>

<pre><code>#include &lt;stdio.h&gt;
#include &lt;pthread.h&gt;
#include &lt;semaphore.h&gt;
/*semaphores*/
sem_t sa = 1;
sem_t sb = 0;
sem_t sc = 0;

char last;         //remember the last processed thread


void* threadA (void* a) 
{
    while(1) 
    {
        sem_wait(&amp;sa);          //p(sa)
        printf(""threadA \n"");   //threads function
        last = 'A';             //mark A as last processed
        sem_post(&amp;sb);          //v(sb)
    }
}

void* threadB (void* a) 
{
    int c = 1;
    while(1) 
    {
        printf(""threadB\n"");
        if (c == 2)
        {
            sem_wait(&amp;sb);
            c = 1;
            if (last == 'A')
            {
                last = 'B';
                sem_post(&amp;sc);    
            }
            if (last == 'C')
            {
                last = 'B';
                sem_post(&amp;sb)   
            }
        }
        c++;
    }
}

void* threadC (void* a) 
{
    int c = 1;
    while(1) 
    {
        printf(""threadC \n"");
        if (c == 3)
        {
            sem_wait(&amp;sc);
            c = 1;
            last = 'C';
            sem_post(&amp;sb);
        }
        c++;
    }
}

int main() 
{
    pthread_create (&amp;threadA, NULL, threadA, NULL);
    pthread_create (&amp;threadB, NULL, threadB, NULL);
    pthread_create (&amp;threadC, NULL, threadC, NULL);
}
</code></pre>

<p>Unfortunately i can't test my code because i don't have QNX installed. So my question: Will this work and is there a better or built in way to do this?</p>
","<p>You are relying on threads started running immediately or something like that?  There are definitely better ways to do this.</p>

<p>Your threads should wait on their semaphore before doing anything else.</p>

<p>I'd move the scheduling logic to one common spot (maybe pass in thread type, and number of iterations, and it sends out signals).</p>

<p>I'd have each <code>sem_post</code> signal a single loop iteration request.  So if you want <code>C</code> to run 3 times, call <code>sem_post</code> 3 times.</p>

<p>I have no idea what you are doing with the first argument to <code>pthread_create</code>.  Overwriting a function with thread data?  Bad idea.</p>

<p>As this is C++, I'd wrap up the creation of threads into an object.  And I'd pass in things like the semaphore to wait on in the <code>void*</code> arg.</p>

<p>I suspect you either need more experience writing multi-threaded code, or the ability to debug on a live platform, in order to succeed at your task.</p>
"
4636427,QNX C/C++ software,https://stackoverflow.com/questions/4636427/qnx-c-c-software,1,1294524606,"c++, qnx","<p>How can I get QNX C/C++ sample code?</p>
",
13937618,C self assignment in functions,https://stackoverflow.com/questions/13937618/c-self-assignment-in-functions,2,1355849145,"c, gcc, legacy, qnx","<p>Porting some legacy C code from QNX (Photon C compiler) to Linux (GCC). In several places I see code like this:</p>

<pre><code>void process_data(char key, char *data)
{
    int i;

    /* Required for compilation */
    i=i;
    key=key;
    data=data;

    ...
}
</code></pre>

<p>Obviously this code is NOT required for compilation and it does nothing. </p>

<p>My question is why would you ever do this in the first place?</p>
","<p>This removes compilation warnings/errors about unreferenced variables. Usually such stuff is done either by <code>#pragma</code>s or by a more expressive form, such as macro: <code>#define unused_var(x) (x)=(x)</code></p>
"
13803463,"Robot Middleware (OpenRTM, OROCOS, RSCA, ASEBA etc.) support port to an RTOS(Micrium, QNX, Keil, FreeRTOS?",https://stackoverflow.com/questions/13803463/robot-middleware-openrtm-orocos-rsca-aseba-etc-support-port-to-an-rtosmic,0,1355151640,"middleware, robotics, rtos, qnx, micrium","<p>I have question to ask you.</p>

<p>There are some open source robotic middleware out there that contains some libraries for robotic developers to do I/O works. They are really powerfull tools that save a lot of time.
They are such as <strong>OpenRTM</strong>, <strong>OROCOS</strong>, <strong>RSCA</strong> etc...</p>

<p>In a project, we will developing a robotic wheelchair that do some autonomous behaviors such as obstacle avoidance, move2goal, follow coridor etc. We'll use an RTOS to organize I/O stuff and selection operations for the behaviors.</p>

<p>What I'm wondering is if any of the RTOS(<strong>mcOS-II, QNX, Keil</strong> etc.) has port to these middlewares? Can I install them on to these RTOSes?</p>

<p>Sorry for my bad English. Hope you got what I mean.</p>

<p>My best regards..</p>
","<p>I am OpenRTM-aist user.</p>

<p>OpenRTM-aist have QNX implementation. </p>

<p><a href=""http://www.openrtm.org/openrtm/ja/node/5056"" rel=""nofollow"">http://www.openrtm.org/openrtm/ja/node/5056</a> </p>

<p>Sorry, there is no english documentation for OpenRTM for QNX, please use google translate button on the site. </p>

<p>OpenRTM-aist is also available for Real-Time Linux (ART-Linux, real-time preemption kernel), T-Kernel (uITRON), VxWorks (developed by SEC CO. LTD.).</p>

<p>Sorry, they do not have english pages, but developers are of course available for english communication. Ask them in the mailiing list: I also recommend you to use openrtm-user mailing list. We had a similar question a couple days ago. You must be able to get some useful information on it.</p>

<p>You can find link on the official OpenRTM-aist website, described above.</p>

<p>Of course, english is welcome!</p>
"
13706140,"C++ Timer class, also usage in QNX with pulse message",https://stackoverflow.com/questions/13706140/c-timer-class-also-usage-in-qnx-with-pulse-message,1,1354634488,"c++, timer, qnx","<p>I wrote a timer class for my project. I used standard C++ function calls for it.</p>

<p>I want to create a timer (start, stop, pause, continue, reset) it and also pass it new timings.</p>

<p>If the timer fires before I stop it, I want to get a qnx pulse message on a given channel.</p>

<p>This is the header:</p>

<pre><code>#ifndef TIMER_H_
#define TIMER_H_

#include &lt;time.h&gt;
#include &lt;sys/neutrino.h&gt;
#include ""HWaccess.h""
#include ""address.h""

#define MILLISECONDS_NANOSECONDS_CONV   1000000
#define SECONDS_MILLISECONDS_CONV       1000

class Timer {
public:
    /**
     * Constructor creates a new timer, attaches to the given
     * channel.
     * Does not start timer!
     *
     * @param chid
     * @param seconds
     * @param milliseconds
     * @param msg
     */
    Timer(int chid, int sec, int msec, int msg);

    /**
     * Deletes timer after detach from channel
     */
    virtual ~Timer();

    /**
     * Starts the timer
     */
    void start();

    /**
     * Stops timer and resets it to initial values
     */
    void stop();

    /**
     * Pauses the timer
     */
    void pause();

    /**
     * Continues the timer
     */
    void cont();

    /**
     * Resets the timer to initial values
     */
    void reset();

    /**
     * Changes timer values to new given values and
     * resets it
     * Does not start the timer!
     *
     * @param seconds
     * @param milliseconds
     */
    void changeTime(int sec, int msec);

private:
    /**
     * Timer ID
     */
    timer_t timerid;

    /**
     * Timerstruct for running timer
     */
    struct itimerspec timer;

    /**
     * Timerstruct for backing up the running timer
     */
    struct itimerspec backupTimer;

    /**
     * timer value: seconds
     */
    int seconds;

    /**
     * timer value: milliseconds
     */
    int miliSeconds;

    /**
     * Connection ID for timeout pulse
     */
    int coid;

    /**
     * Event structure for timer if it fires
     */
    struct sigevent event;
};

#endif /* TIMER_H_ */
</code></pre>

<p>...and the implementation:</p>

<pre><code>#include ""Timer.h""

Timer::Timer(int chid, int sec, int msec, int msg) {
    if ((coid = ConnectAttach(0, 0, chid, _NTO_SIDE_CHANNEL, 0)) == -1) {
        printf(""Timer: Error in ConnectAttach\n"");
    }

    SIGEV_PULSE_INIT(&amp;event, coid, SIGEV_PULSE_PRIO_INHERIT, PULSE_FROM_TIMER, msg/*Timer abgelaufen*/);

    if (timer_create(CLOCK_REALTIME, &amp;event, &amp;timerid) == -1) {
        printf(""Timer: Error in timer_create()\n"");
    }

    seconds = sec;
    miliSeconds = msec;

    reset();
}

Timer::~Timer() {
    if (ConnectDetach(coid) == -1) {
        printf(""Timer: Error in ConnectDetach\n"");
    }

    if (timer_delete(timerid) == -1) {
        printf(""Timer: Error in timer_delete()\n"");
    }
}

void Timer::start() {
    if(timer_settime(timerid, 0, &amp;timer, NULL) == -1){
        printf(""Timer: Error in timer_settime()\n"");
    }
}

void Timer::stop() {
    // stop timer
    timer.it_value.tv_sec = 0;
    timer.it_value.tv_nsec = 0;
    timer.it_interval.tv_sec = 0;
    timer.it_interval.tv_nsec = 0;
    if(timer_settime(timerid, 0, &amp;timer, NULL) == -1){
        printf(""Timer: Error in timer_settime()\n"");
    }

    // reset it
    reset();
}

void Timer::pause() {
    timer.it_value.tv_sec = 0;
    timer.it_value.tv_nsec = 0;
    timer.it_interval.tv_sec = 0;
    timer.it_interval.tv_nsec = 0;

    // backup running timer values
    if(timer_gettime(timerid, &amp;backupTimer) == -1){
        printf(""Timer: Error in timer_gettime()\n"");
    }
    // disarm 
    if(timer_settime(timerid, 0, &amp;timer, NULL) == -1){
        printf(""Timer: Error in timer_settime()\n"");
    }
}

void Timer::cont() {
    // recover old values
    timer = backupTimer;
    // Arm timer
    if(timer_settime(timerid, 0, &amp;timer, NULL) == -1) {
        printf(""Timer: Error in timer_settime()\n"");
    }
}

void Timer::reset(){
    timer.it_value.tv_sec = seconds;
    timer.it_value.tv_nsec = miliSeconds * MILLISECONDS_NANOSECONDS_CONV;
    timer.it_interval.tv_sec = 0;
    timer.it_interval.tv_nsec = 0;
}

void Timer::changeTime(int sec, int msec){
    seconds = sec;
    miliSeconds = msec;
    reset();
}
</code></pre>

<p>1) Can I set the timer struct's values to zero (to stop the timer) and backup the values in another back struct the way I am doing it? Or is the running timer decremented in the timer struct?</p>

<p>2) Can i easily restore the old timer values with a simple <code>timer = backupTimer</code>?</p>

<p>3) And finally, if I create and start a timer in a function, something like this:</p>

<pre><code>void coolClass::interestingFunction() {
    //do other time consuming stuff here...
    Timer timer(chid, 10, 0);
    timer.start();
}
</code></pre>

<p>... then the timer is created on the stack and when I exit this function (and its variables etc.) are no longer valid. Will the timer still count down and fire my pulse? Or will I have to use a classifier in my header file for this timer?</p>
","<p>Ok i fixed all my problems ;>
if some1 is interested in how, heres the modified code:</p>

<pre><code>#include ""Timer.h""

Timer::Timer(int chid, int sec, int msec, int msg) {
    if ((coid = ConnectAttach(0, 0, chid, _NTO_SIDE_CHANNEL, 0)) == -1) {
        printf(""Timer: Error in ConnectAttach\n"");
    }

    SIGEV_PULSE_INIT(&amp;event, coid, SIGEV_PULSE_PRIO_INHERIT, PULSE_FROM_TIMER, msg/*Timer abgelaufen*/);

    if (timer_create(CLOCK_REALTIME, &amp;event, &amp;timerid) == -1) {
        printf(""Timer: Error in timer_create()\n"");
    }

    seconds = sec;
    miliSeconds = msec;

    reset();
}

Timer::~Timer() {
    if (ConnectDetach(coid) == -1) {
        printf(""Timer: Error in ConnectDetach\n"");
    }

    if (timer_delete(timerid) == -1) {
        printf(""Timer: Error in timer_delete()\n"");
    }
}

void Timer::start() {
    //TODO running flag, wg doppelt pause / continue
    if(timer_settime(timerid, 0, &amp;timer, NULL) == -1){
        printf(""Timer: Error in timer_settime()\n"");
    }
}

void Timer::stop() {
    // Stoppe den Timer
    if(timer_settime(timerid, 0, NULL, NULL) == -1){
        printf(""Timer: Error in timer_settime()\n"");
    }

    // Zuruecksetzen
    reset();
}

void Timer::pause() {
    // disarm (da erster Wert NULL)
    if(timer_settime(timerid, 0, NULL, &amp;backupTimer) == -1){
        printf(""Timer: Error in timer_settime()\n"");
    }
}

void Timer::cont() {
    // Arm, da Werte im struct wieder != 0
    if(timer_settime(timerid, 0, &amp;backupTimer, NULL) == -1) {
        printf(""Timer: Error in timer_settime()\n"");
    }
}

void Timer::reset(){
    timer.it_value.tv_sec = seconds;
    timer.it_value.tv_nsec = miliSeconds * MILLISECONDS_NANOSECONDS_CONV;
    timer.it_interval.tv_sec = 0;
    timer.it_interval.tv_nsec = 0;
}

void Timer::changeTime(int sec, int msec){
    seconds = sec;
    miliSeconds = msec;
    reset();
}
</code></pre>
"
13409029,Same Program code with same compiler leads to different binaries,https://stackoverflow.com/questions/13409029/same-program-code-with-same-compiler-leads-to-different-binaries,9,1353028878,"c++, multithreading, segmentation-fault, qnx","<p>I have an issue with my code that has some very strange symptoms.</p>

<ol>
<li><p>The code is compiled on my computer with the following versions:</p>

<p>a. GCC Version: 4.4.2</p>

<p>b. CMAKE verson: 2.8.7</p>

<p>c. QNX (operating system) version: 6.5.0</p></li>
</ol>

<p>And the code has a segfault whilst freeing some memory and exiting from a function (not dying on any code, just on the exit from a function).</p>

<p>The weird things about this are:</p>

<ol>
<li><p>The code does it in release mode but not debug mode:</p>

<p>a. The code is threaded so this indicates a race condition.</p>

<p>b. I cannot debug by putting it in debug mode.</p></li>
<li><p>The code when compiled on a workmates machine with the same versions of everything, does not have this problem. </p>

<p>a. The wierd things about this are that the workmates code works, but also that the binary created from compiling on his machine, which is the same, is about 6mB bigger. </p></li>
</ol>

<p>Now annoyingly I cannot post the code because it is too big and also for work. But can anyone point me along a path to fixing this. </p>

<p>Since I am using QNX I am limited for my debug tools, I cannot use Valgrind and since it is not supported in QNX, GDB doesn't really help.  </p>

<p>I am looking for anyone who has had a similar/same problem and what the cause was and how they fixed it. </p>

<p><strong>EDIT:</strong></p>

<p>Sooo... I found out what it was, but im still a bit confused about how it happened. </p>

<p>The culprit code was this:</p>

<pre><code>Eigen::VectorXd msBb = data.modelSearcher-&gt;getMinimumBoundingBox();
</code></pre>

<p>where the definition for <code>getMinimumBoundingBox</code> is this:</p>

<pre><code>Eigen::VectorXd ModelSearcher::getMinimumBoundingBox();
</code></pre>

<p>and it returns a VectorXd which is always initialised as <code>VectorXd output(6, 1)</code>. So I immediately thought, right it must be because the VectorXd is not being initialised, but changing it to this:</p>

<pre><code>Eigen::VectorXd msBb(6, 1); msBb = data.modelSearcher-&gt;getMinimumBoundingBox();
</code></pre>

<p>But this didn't work. In fact I had to fix it by changing the definition of the function to this:</p>

<pre><code>void ModelSearcher::getMinimumBoundingBox(Eigen::MatrixXd&amp; input);
</code></pre>

<p>and the call to this</p>

<pre><code>Eigen::VectorXd msBb(6, 1); data.modelSearcher-&gt;getMinimumBoundingBox(msBb);
</code></pre>

<p><strong>So now the new question:</strong></p>

<p>What the hell? Why didn't the first change work but the second did, why do I have to pass by reference? Oh and the big question, how the hell didn't this break when my co-worker compiled it and I ran it? Its a straight out memory error, surely it shouldn't depend on which computer compiles it, especially since the compiler and all the other important things are the same!!??</p>

<p>Thanks for your help guys.</p>
","<blockquote>
  <p>... the binary created from compiling on his machine, which is the same, is about 6mB bigger</p>
</blockquote>

<p>It's worth figuring out what the difference is (even if it's just the case that his build hides, while yours exposes, a real bug):</p>

<ul>
<li>double-check you're compiling exactly the same code (no un-committed local changes, no extra headers in the include search path, etc.)
<ul>
<li>triple-check by adding a <code>-E</code> switch to your gcc arguments in cmake, so it will pre-process your files with the same include path as regular compilation; diff the pre-processor output</li>
</ul></li>
<li>compare output from <code>nm</code> or <code>objdump</code> or whatever you have to for your two linked executables: if some system or 3rd-party library is a different version on one box, it may show up here</li>
<li>compare output from <code>ldd</code> if it's dynamically linked, make sure they're both getting the same library versions
<ul>
<li>compare the library versions it <em>actually</em> gets at runtime too, if possible. Hopefully you can do one of: run <code>pldd</code>, compare the <code>.so</code> entries in <code>/proc/pid/map</code>, run the process under <code>strace</code>/<code>dtrace</code>/<code>truss</code> and compare the runtime linker activity</li>
</ul></li>
</ul>

<hr>

<p>As for the code ... if this doesn't work:</p>

<pre><code>Eigen::VectorXd ModelSearcher::getMinimumBoundingBox();
// ...
Eigen::VectorXd msBb(6, 1); msBb = data.modelSearcher-&gt;getMinimumBoundingBox();
</code></pre>

<p>and this does:</p>

<pre><code>void ModelSearcher::getMinimumBoundingBox(Eigen::MatrixXd&amp; input);
// ...
Eigen::VectorXd msBb(6, 1); data.modelSearcher-&gt;getMinimumBoundingBox(msBb);
</code></pre>

<p>you presumably have a problem with the assignment operator. If it does a shallow copy and there is dynamically-allocated memory in the vector, you'll end up with two vectors holding the same pointer, and they'll both <code>free</code>/<code>delete</code> it.</p>

<p>Note that if the operator isn't defined at all, the default is to do this shallow copy.</p>
"
